Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI
35.0,Male,83.4,1.78,189.0,156.0,68.0,1.29,354.0,HIIT,22.4,3.2,4.0,3.0,26.9
57.0,Female,58.2,1.63,164.0,136.0,60.0,0.89,1204.0,Strength,27.5,3.1,4.0,1.0,22.17
39.0,Male,70.0,1.75,139.0,113.0,72.0,0.65,255.0,Yoga,21.7,2.2,2.0,1.0,22.58
39.0,Male,64.8,1.84,175.0,137.0,82.0,0.49,702.0,Yoga,16.4,2.4,3.0,1.0,19.58
25.0,Female,68.4,1.63,151.0,137.0,83.0,1.08,806.0,Yoga,22.5,3.1,4.0,1.0,25.7
41.0,Male,84.4,1.88,146.0,123.0,81.0,0.8,644.0,Strength,22.7,1.7,1.0,1.0,23.89
34.0,Female,56.2,1.62,184.0,146.0,60.0,1.15,253.0,Strength,20.3,2.4,4.0,3.0,21.45
29.0,Male,71.5,1.79,198.0,155.0,67.0,1.23,336.0,Strength,21.0,4.0,5.0,3.0,22.65
27.0,Male,83.4,1.72,205.0,162.0,65.0,0.81,820.0,Cardio,24.8,2.8,4.0,2.0,28.8
68.0,Female,60.5,1.71,137.0,109.0,74.0,0.7,396.0,Yoga,19.5,2.3,3.0,1.0,20.7
33.0,Female,49.2,1.52,144.0,112.0,67.0,0.91,80.0,Strength,24.8,2.5,3.0,1.0,21.9
19.0,Female,66.7,1.51,144.0,109.0,60.0,0.66,769.0,Cardio,31.0,1.5,2.0,1.0,29.31
28.0,Female,64.2,1.65,205.0,170.0,62.0,1.36,379.0,Strength,26.5,2.5,5.0,3.0,24.07
35.0,Female,74.5,1.66,157.0,126.0,77.0,0.61,849.0,Yoga,29.1,1.6,2.0,1.0,27.11
43.0,Male,82.5,1.78,148.0,113.0,74.0,0.57,581.0,Cardio,20.9,2.3,2.0,1.0,25.87
43.0,Female,63.2,1.61,141.0,109.0,75.0,0.75,566.0,Yoga,28.3,1.9,1.0,1.0,25.05
44.0,Male,76.8,1.87,200.0,168.0,66.0,1.27,674.0,Cardio,17.5,2.8,5.0,2.0,21.76
28.0,Female,75.3,1.65,143.0,122.0,75.0,0.71,283.0,Cardio,25.9,2.0,3.0,1.0,27.43
40.0,Male,77.3,1.67,193.0,168.0,68.0,1.37,394.0,Cardio,26.2,2.1,5.0,3.0,27.28
25.0,Female,86.8,1.76,159.0,135.0,66.0,1.02,568.0,HIIT,32.2,2.8,3.0,2.0,28.47
29.0,Female,51.5,1.63,159.0,141.0,69.0,1.05,286.0,Strength,24.3,1.7,4.0,1.0,19.91
25.0,Male,98.8,1.87,172.0,157.0,76.0,1.16,884.0,Cardio,24.0,2.5,5.0,3.0,28.38
22.0,Female,74.7,1.82,155.0,130.0,69.0,0.83,551.0,Yoga,19.2,1.9,2.0,3.0,22.21
49.0,Male,76.1,1.93,179.0,153.0,64.0,1.28,192.0,Strength,22.8,2.4,5.0,3.0,20.43
44.0,Female,68.1,1.69,135.0,106.0,73.0,0.65,466.0,Strength,20.2,2.2,2.0,2.0,23.74
48.0,Male,92.6,1.85,173.0,141.0,66.0,0.89,684.0,Yoga,25.4,3.0,5.0,2.0,26.7
36.0,Male,81.3,1.77,174.0,144.0,65.0,1.01,510.0,Strength,29.1,1.7,4.0,2.0,25.78
45.0,Male,70.2,1.75,172.0,146.0,69.0,1.11,782.0,Strength,20.8,2.2,3.0,2.0,23.1
18.0,Female,73.0,1.66,182.0,161.0,60.0,1.47,842.0,Yoga,29.1,2.0,5.0,3.0,26.28
46.0,Female,65.7,1.66,188.0,153.0,63.0,1.5,1426.0,Cardio,27.2,2.5,6.0,3.0,23.94
38.0,Female,56.3,1.61,179.0,152.0,62.0,0.77,1020.0,Cardio,25.0,2.5,4.0,2.0,21.1
44.0,Female,59.2,1.67,170.0,145.0,69.0,0.8,127.0,Strength,31.0,2.8,4.0,2.0,21.81
41.0,Female,81.6,1.79,177.0,150.0,72.0,0.93,537.0,Cardio,24.8,1.5,5.0,2.0,25.33
24.0,Male,72.4,1.73,155.0,133.0,71.0,0.66,563.0,Yoga,18.4,2.3,2.0,1.0,24.5
18.0,Male,55.7,1.7,141.0,117.0,58.0,0.61,830.0,Yoga,16.4,1.7,3.0,1.0,19.34
27.0,Male,77.3,1.67,146.0,122.0,76.0,0.57,348.0,Cardio,29.4,1.6,2.0,1.0,27.86
43.0,Female,57.3,1.59,152.0,126.0,73.0,0.6,477.0,Cardio,23.4,2.1,1.0,1.0,22.27
44.0,Female,81.2,1.63,140.0,107.0,65.0,0.72,248.0,Yoga,32.7,2.4,2.0,1.0,30.3
20.0,Male,67.0,1.9,156.0,125.0,73.0,0.77,456.0,Strength,20.1,2.4,4.0,2.0,18.3
24.0,Female,72.9,1.75,145.0,105.0,62.0,1.0,467.0,Cardio,28.4,1.6,2.0,1.0,23.81
27.0,Female,52.8,1.6,191.0,153.0,71.0,1.29,556.0,Cardio,26.6,2.8,4.0,2.0,21.09
32.0,Female,53.0,1.62,177.0,133.0,68.0,1.13,273.0,Yoga,27.4,2.1,4.0,2.0,20.35
20.0,Male,75.9,1.83,136.0,104.0,56.0,0.56,958.0,Yoga,21.0,2.4,2.0,1.0,22.35
19.0,Male,98.9,1.78,151.0,119.0,73.0,0.74,799.0,Yoga,25.6,2.6,3.0,1.0,31.25
26.0,Female,79.4,1.78,141.0,117.0,69.0,0.67,183.0,Cardio,27.5,2.6,3.0,1.0,25.03
37.0,Female,55.9,1.66,201.0,166.0,60.0,1.42,667.0,Cardio,22.2,2.8,5.0,3.0,20.16
22.0,Female,48.9,1.67,161.0,138.0,67.0,0.62,148.0,Yoga,28.6,2.6,2.0,1.0,17.53
35.0,Female,46.1,1.63,157.0,141.0,67.0,1.2,1083.0,Yoga,19.3,2.0,5.0,2.0,17.62
49.0,Male,71.2,1.83,187.0,147.0,61.0,1.07,1170.0,Strength,20.5,3.6,5.0,3.0,21.01
20.0,Female,64.0,1.75,178.0,160.0,51.0,1.43,640.0,HIIT,19.2,2.3,5.0,3.0,20.78
34.0,Male,78.3,1.82,150.0,118.0,81.0,0.67,374.0,Cardio,21.3,1.2,3.0,1.0,23.98
48.0,Female,43.8,1.63,137.0,116.0,70.0,0.5,433.0,Strength,19.3,2.7,2.0,1.0,16.65
31.0,Female,70.6,1.71,146.0,109.0,67.0,0.94,503.0,Cardio,28.3,1.8,2.0,1.0,24.59
29.0,Male,104.7,1.92,151.0,113.0,64.0,0.93,614.0,Yoga,26.8,2.2,2.0,1.0,28.9
50.0,Female,80.5,1.62,148.0,116.0,77.0,0.34,1082.0,Strength,35.8,1.6,2.0,1.0,30.2
32.0,Male,57.2,1.85,182.0,144.0,59.0,1.0,958.0,Strength,19.4,3.5,4.0,2.0,16.81
49.0,Female,60.6,1.73,187.0,159.0,65.0,1.4,968.0,Strength,23.0,3.6,6.0,3.0,20.07
41.0,Male,64.0,1.76,200.0,154.0,64.0,1.04,709.0,Strength,15.7,3.1,4.0,2.0,20.24
32.0,Female,67.4,1.66,177.0,143.0,64.0,1.2,285.0,Cardio,24.1,2.5,4.0,2.0,24.18
42.0,Female,49.0,1.57,143.0,122.0,64.0,0.85,402.0,Yoga,23.8,2.5,2.0,1.0,19.77
40.0,Male,90.7,1.73,162.0,133.0,64.0,1.01,671.0,Strength,26.7,2.4,3.0,2.0,30.2
48.0,Female,66.3,1.66,153.0,126.0,68.0,1.31,268.0,Cardio,27.0,3.0,3.0,2.0,23.85
29.0,Female,62.2,1.65,174.0,148.0,66.0,1.43,754.0,HIIT,23.7,2.6,4.0,3.0,22.84
36.0,Male,108.2,1.92,162.0,147.0,59.0,1.24,912.0,Cardio,29.8,3.5,4.0,3.0,30.21
35.0,Male,68.2,1.67,130.0,92.0,71.0,0.57,817.0,Yoga,17.1,1.9,4.0,1.0,23.85
44.0,Male,86.2,1.82,130.0,108.0,78.0,0.84,809.0,Cardio,21.0,1.9,2.0,1.0,26.42
24.0,Male,82.3,1.95,142.0,134.0,60.0,0.53,80.0,Yoga,16.1,1.9,2.0,1.0,21.64
48.0,Male,61.1,1.78,147.0,122.0,72.0,0.59,1073.0,Yoga,16.8,2.2,3.0,1.0,19.13
42.0,Male,65.0,1.76,172.0,150.0,57.0,1.25,154.0,Strength,22.5,2.6,4.0,3.0,20.28
20.0,Male,93.7,1.69,143.0,122.0,65.0,0.7,599.0,Strength,27.4,2.3,2.0,1.0,33.07
50.0,Female,74.2,1.68,130.0,116.0,70.0,0.94,847.0,Cardio,28.3,2.2,5.0,1.0,25.79
63.0,Female,57.6,1.52,160.0,139.0,64.0,0.77,765.0,Cardio,28.9,2.8,3.0,2.0,25.22
48.0,Male,65.1,1.77,158.0,131.0,63.0,0.82,241.0,Strength,17.6,2.8,4.0,1.0,21.39
53.0,Male,78.9,1.68,140.0,117.0,81.0,0.59,294.0,HIIT,25.5,2.1,3.0,1.0,27.51
37.0,Female,58.7,1.77,149.0,118.0,74.0,1.27,743.0,Cardio,22.7,3.4,4.0,2.0,19.15
18.0,Female,41.5,1.52,171.0,132.0,54.0,1.02,815.0,Cardio,18.0,3.0,4.0,2.0,17.97
18.0,Female,62.4,1.67,163.0,131.0,62.0,0.84,295.0,Yoga,23.5,3.1,2.0,1.0,21.64
39.0,Male,91.2,1.69,157.0,121.0,76.0,0.74,773.0,Yoga,28.6,2.1,2.0,1.0,31.51
29.0,Male,112.3,1.9,159.0,122.0,66.0,1.17,166.0,Cardio,30.7,1.7,3.0,3.0,31.17
25.0,Female,61.3,1.64,162.0,142.0,83.0,0.74,850.0,Strength,29.1,1.8,2.0,1.0,22.93
35.0,Male,59.2,1.69,173.0,141.0,68.0,1.33,372.0,Strength,24.9,2.5,5.0,3.0,20.17
43.0,Male,49.1,1.64,152.0,116.0,74.0,0.81,673.0,Strength,18.1,1.7,2.0,1.0,18.27
19.0,Male,74.2,1.73,133.0,108.0,65.0,1.02,620.0,Yoga,20.6,1.1,3.0,1.0,25.08
31.0,Female,70.9,1.7,148.0,126.0,71.0,0.93,1021.0,Strength,26.4,2.9,4.0,2.0,24.88
54.0,Male,80.5,1.73,163.0,131.0,59.0,1.09,729.0,Strength,23.2,1.6,5.0,3.0,26.75
23.0,Male,92.6,1.84,158.0,142.0,77.0,0.97,460.0,Yoga,22.7,2.9,2.0,2.0,27.5
46.0,Male,72.7,1.75,150.0,131.0,75.0,0.73,764.0,Yoga,22.1,3.1,1.0,1.0,24.11
30.0,Female,70.0,1.66,173.0,150.0,58.0,1.3,1341.0,HIIT,28.6,2.4,5.0,3.0,25.7
43.0,Male,62.8,1.72,158.0,126.0,74.0,0.65,884.0,Cardio,15.5,2.6,4.0,3.0,21.54
49.0,Male,83.1,1.79,171.0,141.0,84.0,0.94,633.0,Yoga,26.0,2.3,3.0,1.0,25.98
45.0,Female,60.7,1.64,159.0,123.0,70.0,0.8,382.0,Yoga,19.5,2.5,1.0,1.0,22.54
47.0,Female,71.5,1.65,141.0,120.0,76.0,0.54,449.0,Strength,27.3,1.6,2.0,1.0,26.36
22.0,Male,83.0,1.81,159.0,139.0,65.0,1.11,870.0,Strength,25.7,2.4,3.0,3.0,25.07
49.0,Male,67.4,1.65,149.0,117.0,73.0,0.68,363.0,Cardio,23.6,2.6,1.0,1.0,25.15
26.0,Female,71.5,1.63,159.0,137.0,57.0,0.94,652.0,Strength,27.5,2.4,5.0,1.0,26.38
39.0,Female,52.3,1.68,139.0,116.0,72.0,0.79,1107.0,Cardio,27.7,1.4,2.0,1.0,18.35
39.0,Female,56.3,1.71,178.0,165.0,64.0,1.39,706.0,Strength,21.1,3.4,5.0,3.0,19.24
42.0,Male,71.7,1.77,188.0,158.0,81.0,1.03,309.0,HIIT,14.3,1.9,3.0,2.0,23.05
40.0,Male,59.7,1.83,196.0,156.0,51.0,1.44,1354.0,HIIT,17.6,2.8,5.0,3.0,18.06
26.0,Female,66.9,1.73,156.0,136.0,66.0,1.0,1216.0,Cardio,19.5,2.7,3.0,1.0,22.87
20.0,Female,56.9,1.57,157.0,121.0,81.0,0.4,805.0,Cardio,23.0,2.2,2.0,1.0,23.11
46.0,Female,91.5,1.78,157.0,129.0,66.0,0.91,1058.0,Strength,32.0,3.6,4.0,2.0,28.63
38.0,Female,59.5,1.56,158.0,144.0,67.0,0.7,565.0,Yoga,25.2,2.8,4.0,2.0,24.4
50.0,Male,94.2,1.84,161.0,140.0,62.0,1.07,884.0,Strength,26.0,2.4,4.0,1.0,27.71
35.0,Male,78.5,1.75,134.0,114.0,65.0,0.78,512.0,Cardio,19.0,2.4,1.0,1.0,25.81
19.0,Female,70.8,1.8,170.0,145.0,55.0,1.11,220.0,Cardio,27.1,2.5,4.0,2.0,21.48
48.0,Female,61.7,1.61,185.0,154.0,60.0,1.36,1486.0,Cardio,21.0,2.8,5.0,3.0,23.74
32.0,Female,69.1,1.61,169.0,126.0,61.0,1.12,201.0,Cardio,32.3,2.6,3.0,2.0,27.23
40.0,Male,82.9,1.69,139.0,122.0,73.0,0.41,740.0,Yoga,23.8,1.9,2.0,1.0,29.09
28.0,Male,75.8,1.8,162.0,138.0,62.0,0.95,743.0,Strength,25.3,2.5,4.0,2.0,23.03
56.0,Male,55.9,1.78,167.0,146.0,65.0,0.76,816.0,Cardio,13.6,2.2,4.0,2.0,17.52
25.0,Female,45.1,1.64,180.0,162.0,61.0,1.24,628.0,Cardio,26.2,1.9,5.0,3.0,15.99
32.0,Male,73.7,1.78,146.0,117.0,72.0,0.89,623.0,Yoga,17.7,2.6,2.0,1.0,23.24
37.0,Female,44.9,1.65,141.0,113.0,68.0,0.81,692.0,Cardio,14.8,1.8,3.0,1.0,17.07
23.0,Male,91.9,1.73,149.0,136.0,61.0,1.07,806.0,Strength,26.7,2.5,2.0,2.0,30.29
40.0,Male,82.0,1.77,168.0,140.0,69.0,0.94,651.0,Strength,26.6,2.1,4.0,3.0,25.66
55.0,Female,65.0,1.74,159.0,141.0,75.0,0.82,629.0,Yoga,26.6,2.1,4.0,3.0,21.24
30.0,Male,76.4,1.97,167.0,139.0,69.0,1.0,229.0,Strength,21.2,2.0,4.0,2.0,20.01
41.0,Female,83.1,1.71,155.0,117.0,68.0,0.82,1292.0,Strength,32.2,2.5,2.0,1.0,29.02
18.0,Male,63.7,1.8,178.0,146.0,67.0,1.03,824.0,Cardio,15.3,3.0,4.0,1.0,19.82
36.0,Female,59.6,1.7,140.0,111.0,58.0,0.41,711.0,Yoga,25.8,2.1,2.0,1.0,20.17
32.0,Female,56.0,1.61,167.0,143.0,71.0,0.67,450.0,Cardio,24.6,1.9,1.0,2.0,21.6
26.0,Female,60.0,1.57,173.0,144.0,65.0,0.68,329.0,Cardio,24.3,1.7,3.0,3.0,24.97
49.0,Female,70.6,1.64,158.0,125.0,61.0,1.09,926.0,Cardio,28.5,2.8,4.0,2.0,26.14
32.0,Female,85.2,1.75,188.0,156.0,59.0,1.19,604.0,Cardio,29.1,2.5,4.0,3.0,27.87
34.0,Female,78.5,1.66,153.0,126.0,69.0,0.47,845.0,Yoga,34.0,1.6,3.0,1.0,28.57
31.0,Male,79.4,1.8,145.0,115.0,79.0,0.77,214.0,Cardio,20.1,2.1,3.0,2.0,23.97
18.0,Female,69.6,1.6,156.0,139.0,72.0,1.37,1150.0,Cardio,27.1,2.6,6.0,3.0,27.54
22.0,Female,64.9,1.72,130.0,108.0,66.0,0.68,934.0,Yoga,22.5,1.4,3.0,2.0,22.24
48.0,Male,57.6,1.81,157.0,123.0,68.0,0.98,624.0,Yoga,21.8,1.5,2.0,1.0,16.88
18.0,Male,69.5,1.78,135.0,100.0,69.0,0.75,795.0,Strength,17.6,2.3,2.0,1.0,21.47
27.0,Female,58.1,1.67,151.0,122.0,74.0,0.87,886.0,Strength,27.6,2.2,2.0,2.0,20.49
31.0,Female,60.4,1.7,199.0,159.0,65.0,1.37,229.0,HIIT,20.6,3.0,5.0,3.0,21.16
57.0,Male,72.4,1.89,166.0,134.0,69.0,0.93,1188.0,Strength,19.7,2.5,5.0,2.0,20.01
45.0,Male,69.4,1.77,155.0,129.0,72.0,1.16,807.0,Strength,20.5,2.9,3.0,1.0,22.29
29.0,Female,78.5,1.71,131.0,113.0,68.0,0.69,421.0,HIIT,32.2,1.7,2.0,1.0,26.78
52.0,Male,91.8,1.72,143.0,103.0,82.0,0.71,294.0,Yoga,30.1,2.2,2.0,1.0,31.06
27.0,Female,45.0,1.61,175.0,141.0,68.0,0.75,966.0,Yoga,21.1,2.7,4.0,3.0,17.53
48.0,Female,45.3,1.52,152.0,110.0,66.0,0.66,713.0,Cardio,21.1,1.8,3.0,1.0,19.7
20.0,Male,65.8,1.75,158.0,113.0,70.0,0.64,800.0,HIIT,24.1,2.6,1.0,2.0,21.48
49.0,Male,91.8,1.83,139.0,121.0,81.0,0.5,654.0,Strength,22.0,1.4,1.0,1.0,27.53
31.0,Male,73.5,1.76,133.0,115.0,69.0,0.62,325.0,Yoga,14.2,1.7,3.0,1.0,23.8
24.0,Female,60.4,1.69,134.0,129.0,75.0,1.04,814.0,Strength,18.3,1.7,4.0,1.0,21.07
33.0,Female,69.9,1.62,151.0,116.0,64.0,0.97,586.0,Cardio,23.5,2.1,3.0,2.0,26.48
39.0,Female,74.7,1.63,155.0,122.0,67.0,0.44,638.0,Cardio,31.3,2.0,3.0,1.0,28.77
30.0,Female,64.1,1.64,166.0,137.0,73.0,0.93,1412.0,Yoga,32.7,2.8,3.0,2.0,23.68
43.0,Female,63.7,1.75,149.0,131.0,62.0,0.9,928.0,Cardio,17.5,2.4,4.0,1.0,21.28
29.0,Male,79.0,1.78,153.0,126.0,74.0,1.0,947.0,Cardio,19.6,2.2,3.0,2.0,24.69
43.0,Male,65.0,1.68,165.0,136.0,70.0,0.98,1522.0,Yoga,20.7,1.8,4.0,2.0,23.31
41.0,Male,72.2,1.75,157.0,123.0,66.0,0.59,770.0,Yoga,25.5,1.6,1.0,1.0,24.2
35.0,Female,60.5,1.66,167.0,137.0,67.0,0.9,689.0,Yoga,22.2,2.6,3.0,2.0,21.84
31.0,Female,69.1,1.57,167.0,134.0,68.0,0.66,431.0,Cardio,31.2,2.5,3.0,1.0,27.8
38.0,Male,92.8,1.91,152.0,125.0,74.0,0.79,504.0,Yoga,21.6,1.9,2.0,1.0,25.29
43.0,Female,81.2,1.69,154.0,117.0,85.0,0.69,80.0,Strength,37.6,2.6,3.0,1.0,28.42
61.0,Male,96.0,1.82,176.0,143.0,65.0,1.18,907.0,Yoga,25.6,2.0,4.0,2.0,29.09
47.0,Female,68.9,1.62,137.0,118.0,76.0,0.82,243.0,Cardio,29.1,1.9,2.0,2.0,26.24
48.0,Male,63.7,1.68,157.0,118.0,72.0,0.87,937.0,Strength,20.3,2.0,3.0,1.0,22.42
70.0,Male,100.6,1.9,187.0,149.0,68.0,1.18,641.0,HIIT,23.0,3.1,3.0,3.0,28.55
42.0,Male,84.2,1.79,141.0,109.0,71.0,0.88,688.0,Strength,25.9,2.2,2.0,1.0,26.21
42.0,Male,106.5,1.76,148.0,118.0,66.0,0.48,632.0,Cardio,26.0,1.3,3.0,1.0,34.16
44.0,Male,85.1,1.82,171.0,130.0,74.0,0.75,1092.0,Strength,16.5,2.5,2.0,1.0,25.98
24.0,Female,72.1,1.63,136.0,121.0,70.0,0.83,1035.0,Strength,28.3,2.9,3.0,1.0,27.43
31.0,Male,82.0,1.79,152.0,114.0,66.0,0.86,639.0,Cardio,24.9,2.0,2.0,1.0,26.09
30.0,Male,66.5,1.66,130.0,101.0,79.0,0.53,356.0,Strength,19.6,1.7,2.0,1.0,24.81
44.0,Male,82.2,1.87,132.0,95.0,73.0,0.75,940.0,Cardio,21.4,2.5,3.0,1.0,23.63
34.0,Female,72.3,1.7,186.0,157.0,66.0,0.98,342.0,Yoga,23.4,3.3,3.0,3.0,24.92
38.0,Female,69.7,1.66,175.0,157.0,73.0,1.57,161.0,Cardio,30.4,3.2,4.0,3.0,24.63
49.0,Male,87.6,1.76,154.0,130.0,55.0,0.76,808.0,HIIT,26.6,1.7,4.0,2.0,27.95
46.0,Male,78.6,1.77,175.0,139.0,77.0,0.85,1041.0,Cardio,22.1,2.8,4.0,2.0,25.16
34.0,Female,57.9,1.64,171.0,145.0,58.0,1.02,523.0,Cardio,24.7,3.0,4.0,3.0,21.11
28.0,Female,59.3,1.64,174.0,151.0,65.0,1.31,785.0,Cardio,20.5,2.4,5.0,2.0,21.49
50.0,Female,41.3,1.48,150.0,127.0,64.0,1.31,520.0,Cardio,18.1,3.0,3.0,2.0,18.88
45.0,Female,78.7,1.63,173.0,140.0,58.0,1.28,885.0,Strength,30.3,3.0,4.0,3.0,29.89
18.0,Female,51.7,1.56,175.0,133.0,73.0,1.31,1004.0,HIIT,25.5,3.4,3.0,3.0,21.16
32.0,Female,76.9,1.67,131.0,120.0,81.0,1.05,566.0,Strength,30.8,2.0,4.0,2.0,27.89
38.0,Female,68.8,1.66,196.0,146.0,66.0,0.95,323.0,Yoga,25.9,2.6,3.0,2.0,25.18
45.0,Male,79.5,1.76,138.0,108.0,74.0,0.7,180.0,Cardio,24.8,1.7,1.0,1.0,26.07
47.0,Female,73.7,1.75,156.0,123.0,72.0,0.71,944.0,Yoga,30.5,2.2,3.0,1.0,24.83
39.0,Female,56.9,1.65,171.0,146.0,80.0,0.84,288.0,Strength,23.5,3.1,4.0,3.0,21.81
43.0,Female,66.2,1.81,164.0,136.0,53.0,0.96,770.0,Strength,24.1,1.8,3.0,2.0,20.46
37.0,Female,86.6,1.67,145.0,115.0,75.0,0.76,896.0,HIIT,31.2,1.5,3.0,1.0,30.89
28.0,Male,76.2,1.77,157.0,137.0,63.0,1.11,492.0,Cardio,21.1,2.9,5.0,3.0,24.34
33.0,Male,81.4,1.7,154.0,132.0,52.0,1.16,599.0,HIIT,25.0,2.4,4.0,2.0,28.72
36.0,Female,76.5,1.62,185.0,148.0,65.0,1.02,973.0,Strength,35.4,3.0,4.0,2.0,28.84
36.0,Female,65.5,1.69,153.0,137.0,85.0,0.7,391.0,Yoga,28.1,1.7,2.0,1.0,23.44
18.0,Female,65.2,1.58,164.0,132.0,67.0,0.76,358.0,Yoga,30.4,2.1,2.0,1.0,26.06
31.0,Female,64.0,1.63,139.0,114.0,74.0,0.88,573.0,Strength,24.9,2.8,3.0,2.0,24.17
37.0,Female,52.5,1.64,152.0,132.0,76.0,0.87,1059.0,Yoga,19.9,2.5,4.0,2.0,19.24
33.0,Female,59.3,1.62,198.0,154.0,64.0,1.27,1171.0,Yoga,26.2,2.0,4.0,2.0,22.13
33.0,Female,74.7,1.71,179.0,159.0,65.0,1.1,623.0,Cardio,31.2,4.1,4.0,3.0,25.45
42.0,Male,62.6,1.71,156.0,137.0,52.0,1.35,427.0,HIIT,24.3,2.9,4.0,3.0,21.86
23.0,Female,69.6,1.73,130.0,101.0,67.0,0.81,986.0,Yoga,18.3,1.5,2.0,1.0,23.01
18.0,Female,63.3,1.63,153.0,131.0,78.0,0.54,113.0,Strength,33.4,2.2,2.0,1.0,24.39
32.0,Female,97.3,1.73,140.0,112.0,72.0,0.72,726.0,Yoga,34.3,2.3,2.0,1.0,32.31
45.0,Female,40.7,1.55,150.0,121.0,71.0,0.88,635.0,Strength,23.3,2.9,4.0,1.0,16.57
56.0,Female,60.6,1.55,173.0,143.0,65.0,1.14,1068.0,HIIT,21.9,3.2,4.0,3.0,25.31
45.0,Female,58.0,1.57,149.0,122.0,87.0,0.96,1096.0,Cardio,25.1,2.0,2.0,1.0,23.77
18.0,Female,58.4,1.65,150.0,128.0,65.0,0.82,348.0,Cardio,26.6,1.7,4.0,3.0,21.52
33.0,Female,70.2,1.73,153.0,120.0,83.0,0.46,699.0,Yoga,22.2,2.3,3.0,1.0,23.51
39.0,Male,79.1,1.71,135.0,108.0,73.0,0.68,463.0,Strength,15.0,1.4,2.0,1.0,27.61
38.0,Male,92.3,1.84,130.0,101.0,84.0,0.69,551.0,Cardio,24.8,2.6,2.0,1.0,27.3
42.0,Female,67.0,1.63,172.0,132.0,63.0,0.75,847.0,Cardio,27.0,1.8,2.0,2.0,25.05
25.0,Female,78.4,1.69,185.0,158.0,65.0,1.59,552.0,Cardio,33.3,3.1,5.0,3.0,27.05
37.0,Male,92.9,1.78,152.0,115.0,69.0,0.53,707.0,Strength,25.0,1.8,2.0,2.0,29.77
41.0,Male,104.8,1.97,169.0,131.0,69.0,0.88,956.0,Cardio,23.3,2.2,4.0,3.0,26.86
46.0,Female,53.1,1.56,189.0,151.0,77.0,1.21,1140.0,HIIT,26.6,2.1,4.0,2.0,21.7
26.0,Female,68.4,1.61,158.0,124.0,75.0,0.79,741.0,Yoga,31.2,2.4,2.0,1.0,26.76
32.0,Female,79.0,1.73,157.0,129.0,81.0,0.77,687.0,Yoga,26.0,1.8,1.0,1.0,27.11
18.0,Male,79.1,1.95,157.0,130.0,63.0,0.88,296.0,Cardio,21.5,2.8,4.0,2.0,20.89
29.0,Female,47.5,1.6,145.0,119.0,66.0,0.82,1155.0,Strength,20.3,1.8,3.0,1.0,18.51
30.0,Female,50.0,1.74,169.0,158.0,64.0,1.41,816.0,Strength,20.2,2.7,5.0,3.0,16.51
24.0,Female,64.2,1.61,146.0,112.0,72.0,0.68,690.0,Yoga,28.8,2.1,2.0,1.0,24.61
38.0,Female,76.7,1.75,165.0,135.0,67.0,0.88,678.0,Cardio,29.6,2.5,4.0,2.0,24.92
35.0,Female,59.4,1.75,165.0,130.0,61.0,0.99,766.0,Cardio,23.5,2.0,3.0,1.0,19.27
18.0,Male,80.4,1.68,149.0,122.0,80.0,0.9,896.0,Cardio,21.5,2.4,2.0,1.0,28.81
39.0,Male,89.6,1.89,138.0,105.0,69.0,0.49,930.0,Yoga,16.5,2.0,2.0,1.0,25.05
25.0,Female,93.1,1.81,177.0,160.0,74.0,1.17,1171.0,Strength,29.2,3.0,4.0,3.0,28.89
42.0,Female,73.1,1.68,140.0,121.0,72.0,0.56,724.0,Strength,30.6,2.1,2.0,1.0,25.86
21.0,Male,70.7,1.86,130.0,116.0,77.0,0.59,1207.0,Yoga,19.7,2.4,2.0,1.0,20.31
36.0,Female,77.6,1.72,149.0,122.0,76.0,0.65,986.0,Strength,28.7,1.9,1.0,1.0,26.68
33.0,Female,78.2,1.7,136.0,114.0,66.0,0.79,628.0,Strength,28.6,1.7,2.0,1.0,27.07
40.0,Female,66.1,1.74,150.0,129.0,71.0,1.04,117.0,Strength,25.4,2.6,2.0,2.0,21.79
37.0,Male,57.1,1.76,172.0,141.0,81.0,0.98,679.0,Cardio,13.8,2.2,5.0,2.0,18.45
33.0,Male,73.6,1.72,149.0,124.0,74.0,0.69,1146.0,Yoga,24.2,2.8,2.0,1.0,25.39
18.0,Male,65.1,1.8,148.0,131.0,74.0,1.06,403.0,Cardio,20.6,2.5,4.0,2.0,20.2
18.0,Male,80.2,1.67,160.0,112.0,77.0,0.4,670.0,Strength,23.9,1.5,2.0,1.0,29.19
29.0,Female,62.5,1.65,144.0,116.0,74.0,0.81,700.0,Strength,26.7,1.8,3.0,1.0,22.87
36.0,Female,84.9,1.67,149.0,130.0,69.0,0.85,951.0,Cardio,26.2,2.0,4.0,2.0,30.82
29.0,Female,44.4,1.64,192.0,169.0,68.0,1.22,533.0,Strength,20.7,3.3,4.0,2.0,16.59
44.0,Male,90.3,1.9,148.0,121.0,77.0,0.7,369.0,Cardio,21.6,2.4,3.0,1.0,25.32
33.0,Male,90.6,1.74,145.0,118.0,63.0,0.64,829.0,Yoga,29.7,2.1,3.0,1.0,30.26
24.0,Female,60.0,1.71,165.0,127.0,70.0,1.04,413.0,HIIT,22.8,2.6,3.0,2.0,20.19
